0.144572	0.346605	-0.045019	-0.845340
0.537944	-0.295422	-0.266314	-0.857295
0.295600	0.544062	0.315426	-0.656392
0.289817	-0.164233	0.021048	-0.907154
0.225399	0.479410	0.311479	-0.698560
-0.001210	0.330981	0.311333	-0.736668
0.015197	0.254476	0.311625	-0.755580
0.302056	-0.233375	0.145873	-0.908356
0.499346	0.297757	-0.156105	-0.973465
0.676196	-0.368515	-0.620328	-0.686573
0.172949	-0.143311	-0.495356	-0.792144
0.160307	0.570013	-0.183877	-0.806804
0.614063	0.082431	-0.143242	-0.975284
0.577483	-0.039060	-0.259737	-0.946800
0.058905	0.249089	0.071037	-0.826048
0.359616	-0.211285	-0.081853	-0.902474
0.562689	0.048309	-0.048089	-0.979139
0.295331	0.302337	0.088869	-0.891749
0.189222	0.088357	0.335304	-0.855263
0.361095	0.217840	-0.317034	-0.952072
0.507416	0.563098	-0.381493	-0.957849
0.369836	0.574323	-0.144996	-0.864099
0.285110	0.393926	0.036688	-0.858870
0.285110	0.140707	-0.301102	-0.922751
0.211681	-0.058725	0.048235	-0.896979
0.319404	0.335022	-0.205509	-0.940084
0.567127	-0.147532	-0.442005	-0.854284
0.443266	0.660884	0.216325	-0.657130
0.443131	0.402816	-0.071329	-0.936786
0.141210	-0.006016	-0.136080	-0.871240
0.516292	0.122659	-0.305633	-0.968299
0.315235	0.321014	0.078053	-0.886102
0.572641	0.068782	0.074837	-0.986624
0.748549	-0.343372	-0.579840	-0.692527
-0.076523	-0.214967	0.065482	-0.787543
0.514947	0.535442	-0.129795	-0.905738
-0.066705	0.433975	-0.136811	-0.763428
0.054467	0.274949	-0.330189	-0.847168
0.366878	-0.218648	-0.111086	-0.891970
0.366878	0.233105	-0.109478	-0.949316
0.235888	-0.115924	-0.112255	-0.880847
0.185053	-0.145107	-0.334574	-0.834625
0.087281	0.648493	-0.274646	-0.772002
0.443804	-0.128854	-0.445806	-0.856938
-0.042094	0.389437	0.181392	-0.727811
0.050836	0.051272	-0.204778	-0.831029
0.230509	-0.235440	-0.039319	-0.870728
0.121844	0.401020	-0.172768	-0.847319
0.541844	0.681357	0.319811	-0.531266
0.018290	0.282851	-0.350944	-0.825011
0.018290	0.317063	-0.302125	-0.824795
0.615273	-0.044538	0.376815	-0.984647
0.080826	0.518291	0.180953	-0.717168
0.397944	0.345617	0.045604	-0.916076
-0.003631	0.509671	0.312064	-0.628121
0.005110	-0.162707	-0.335304	-0.764773
0.095485	0.578363	0.118540	-0.687281
0.485629	0.555376	0.386901	-0.631870
0.484015	0.216134	-0.445660	-0.953045
0.245437	0.575490	-0.385585	-0.882072
0.614332	-0.241636	-0.004970	-0.934439
0.184918	0.033134	0.200101	-0.891589
0.480384	-0.186682	0.212671	-0.955756
0.578828	-0.246395	-0.340566	-0.859708
-0.010624	0.458219	0.251990	-0.688194
0.051912	0.574233	0.203170	-0.660112
0.504591	-0.047950	-0.194985	-0.944421
0.403458	0.080366	0.217056	-0.945354
-0.065360	0.452742	-0.233427	-0.769538
-0.128434	0.297488	-0.122925	-0.761390
0.247320	0.091410	0.170429	-0.899565
0.220288	0.091410	0.114155	-0.894171
0.220423	0.466749	0.110209	-0.789202
0.076119	0.545319	0.069136	-0.723032
-0.076523	0.249897	-0.417596	-0.787757
-0.077329	0.421224	-0.423004	-0.776725
0.200653	0.204461	-0.371553	-0.902945
0.200653	-0.143670	-0.374038	-0.827052
0.134486	0.481745	-0.112109	-0.816142
0.550720	0.571988	0.043704	-0.836928
0.527992	0.607726	0.394355	-0.595531
0.364726	0.368066	0.392894	-0.779509
-0.067512	0.022718	-0.210040	-0.785511
0.309990	0.428677	0.080391	-0.826588
0.263996	0.020383	0.304463	-0.887493
0.018290	0.561392	-0.036834	-0.729009
0.582728	0.693749	0.278884	-0.572937
0.010893	0.401828	-0.200393	-0.807551
0.458194	-0.234991	-0.155228	-0.891077
0.099385	0.373723	-0.046773	-0.825731
0.439097	0.382702	0.059782	-0.914102
0.101671	-0.188388	-0.269822	-0.803934
0.685879	-0.321912	0.212525	-0.944236
0.609222	0.326222	-0.186508	-0.991535
0.050298	0.563458	0.194401	-0.688756
0.339443	0.618681	0.287508	-0.634801
0.111892	-0.072733	0.304610	-0.854926
0.541710	-0.221791	-0.024410	-0.929000
0.328818	0.334483	-0.005408	-0.906800
-0.010086	0.527091	0.082438	-0.696670
0.014256	0.307455	0.039903	-0.799847
0.381671	0.395184	0.258713	-0.814458
0.349126	0.548103	0.264268	-0.704900
0.274351	-0.200959	-0.573408	-0.764221
-0.067512	0.367707	-0.307241	-0.787689
0.401575	0.472406	0.023971	-0.863377
-0.032277	-0.032865	0.125995	-0.803967
0.226878	0.063215	-0.417888	-0.889311
0.093468	0.455615	-0.046919	-0.791692
0.201594	0.274590	-0.473431	-0.897980
0.495177	0.547833	0.268653	-0.709110
0.028780	0.063574	-0.324196	-0.811170
0.301652	0.356123	-0.446975	-0.941258
0.232526	0.435860	-0.020171	-0.831942
0.307973	-0.255733	-0.356352	-0.820947
0.195543	0.099402	-0.232842	-0.899858
0.594563	0.347413	0.010232	-0.957176
0.068184	0.349748	0.010524	-0.825996
0.273948	-0.009069	0.094569	-0.914336
0.063208	0.263186	-0.306510	-0.848672
0.129510	-0.125442	-0.146312	-0.852544
0.215312	0.194584	0.136373	-0.878751
0.382344	0.562919	0.131695	-0.768611
0.328146	0.447893	0.010962	-0.866773
0.255792	-0.043281	0.171014	-0.912424
0.367012	0.472047	-0.186508	-0.922095
0.222978	0.338164	0.123949	-0.839008
0.063477	0.436489	0.282831	-0.709118
0.474870	0.540470	0.282977	-0.726610
0.607877	-0.294794	-0.375938	-0.814593
0.468818	-0.099133	0.322442	-0.963038
0.175504	0.113589	0.209163	-0.866978
0.200788	-0.058636	0.147189	-0.894849
0.259289	-0.006196	0.306217	-0.903194
0.004438	-0.208412	-0.296278	-0.768761
0.182094	0.588869	-0.319372	-0.838245
0.582997	-0.074439	0.272453	-0.984233
0.170528	-0.081802	0.364245	-0.873556
0.249068	0.368784	-0.399179	-0.920373
-0.010759	0.494496	-0.045165	-0.743596
0.390816	-0.260762	-0.418473	-0.815069
0.060115	-0.005298	0.065044	-0.844702
-0.017483	0.138103	-0.176861	-0.816062
0.305552	-0.164772	0.099977	-0.917192
0.307300	-0.130561	-0.281515	-0.879919
0.490336	0.068423	0.150843	-0.966200
0.570086	0.155433	0.039903	-0.987586
0.134889	-0.021551	-0.468461	-0.831283
0.186667	-0.010416	-0.082876	-0.895521
0.071278	0.292998	-0.427973	-0.851543
0.572776	0.558878	0.093985	-0.799783
0.211681	0.204910	-0.441567	-0.894632
0.149817	0.244419	0.112401	-0.846973
0.640422	-0.236338	-0.213402	-0.885583
0.279462	0.586624	0.374769	-0.587886
0.405610	0.282582	-0.463346	-0.953999
0.168376	-0.208412	-0.381054	-0.805861
0.168242	0.247383	-0.070160	-0.878859
0.594563	-0.019396	-0.474893	-0.902582
-0.002959	-0.010865	0.143389	-0.829877
0.247454	0.020204	0.211356	-0.903909
0.443804	0.109459	-0.353283	-0.947992
0.123458	-0.105957	0.183877	-0.867326
0.527992	-0.054595	0.160198	-0.974771
0.004169	-0.090063	-0.005554	-0.830473
0.097099	0.008530	-0.358106	-0.840948
-0.003900	0.450317	0.070890	-0.733198
0.356522	0.605391	-0.112255	-0.836143
0.356119	0.028285	0.123072	-0.940906
0.619711	0.649570	0.336181	-0.550466
0.619039	0.047501	-0.526928	-0.904248
0.618905	0.517483	-0.510265	-0.992823
0.314428	-0.005298	-0.360737	-0.903140
0.144438	0.114128	-0.052327	-0.884582
0.229837	0.059893	-0.328873	-0.898028
0.624687	-0.196469	-0.196593	-0.912769
-0.111085	0.279619	-0.199224	-0.777144
0.567127	-0.294794	0.001900	-0.922217
0.282824	-0.217751	-0.054374	-0.891175
0.186801	0.318948	0.401079	-0.740130
-0.102075	0.135050	0.270114	-0.747883
-0.101806	0.337266	-0.206094	-0.766901
0.255658	0.438015	-0.040488	-0.850900
0.239116	-0.200151	0.270407	-0.897815
0.615408	0.164233	-0.007454	-0.993549
0.218405	0.126161	0.223488	-0.877916
0.214909	-0.200420	-0.259152	-0.834016
0.474736	0.420057	0.194108	-0.851705
0.561882	0.372555	0.344951	-0.838605
0.023535	0.469982	0.346851	-0.653101
0.500826	0.421314	0.346559	-0.786518
0.571969	-0.143042	-0.048819	-0.944819
0.367416	0.660705	0.375500	-0.522100
0.174697	0.367437	0.374038	-0.734853
0.175773	-0.179857	-0.085068	-0.857862
0.013718	0.492700	0.322003	-0.628250
0.013987	0.274860	-0.247605	-0.830231
0.407358	0.517752	-0.089161	-0.879993
0.406955	0.034750	-0.292332	-0.932357
0.236426	-0.234901	-0.410141	-0.799697
0.438424	-0.269292	-0.107286	-0.890458
0.358002	0.527899	0.150697	-0.764748
0.292373	-0.132626	0.151282	-0.908220
0.231181	-0.267317	-0.392455	-0.791020
0.193391	0.048758	0.000877	-0.898532
0.021921	0.485786	-0.001169	-0.751736
-0.038463	0.312304	0.311772	-0.722004
-0.130720	0.218648	-0.169552	-0.762549
0.584342	-0.182461	-0.176276	-0.909536
0.223247	-0.121671	-0.047358	-0.893140
0.567396	-0.006016	0.334720	-0.976414
0.446762	0.282851	0.009647	-0.953883
0.045591	0.096888	0.009647	-0.838215
-0.048280	0.353519	-0.159759	-0.779698
0.568472	-0.264084	-0.006139	-0.923302
0.568607	0.376596	-0.370384	-0.995416
-0.029721	0.049836	-0.169991	-0.814140
0.655350	-0.215057	-0.000146	-0.936515
0.616349	0.559327	0.430897	-0.636112
0.578828	0.063305	0.178468	-0.986655
0.006859	0.213081	0.282392	-0.781675
0.594294	0.261570	0.046188	-0.972760
0.438155	0.187131	-0.299494	-0.968282
0.438424	0.096708	-0.291455	-0.955127
-0.037656	0.393029	0.175984	-0.710860
-0.031066	0.584649	-0.089015	-0.719064
0.577214	-0.016791	0.140904	-0.981568
0.155466	0.619040	-0.129503	-0.773280
0.155466	0.583302	-0.171745	-0.797316
-0.058636	0.230232	-0.229480	-0.794364
0.161518	0.154715	0.094423	-0.870656
0.629260	0.349029	0.380470	-0.846432
0.169452	-0.140528	-0.125410	-0.854818
0.485225	0.163425	0.050135	-0.966662
0.202670	0.532030	0.219980	-0.689745
0.133545	-0.221073	-0.257690	-0.794300
0.397810	0.397877	-0.102316	-0.925803
0.303535	0.675970	0.330481	-0.536500
0.075850	0.333226	-0.282392	-0.850417
